user	instance_id	displayed_text	how-causal-is-the-finding:::No mention of a relation	how-causal-is-the-finding:::Causation	how-causal-is-the-finding:::Explicitly states: no relation	how-causal-is-the-finding:::Correlation	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_1	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_2	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	I carefully went over the examples and the instructions.:::Yes	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Causation	span_annotation:::Causation</div>	span_annotation:::Explicit mentions of no relation	span_annotation:::Correlation
60dd619e24eb76732ae7934b	Medicine_456_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Whether in a marriage or a casual fling, sex should always be consensual with respectable boundaries. Findings revealed that for many, anal heterosex appeared to be ""painful, risky and coercive, particularly for women."" Meanwhile, male partners often talked of their expectations to coerce reluctant partners.""><b>Finding:</b></span> Findings revealed that for many, anal heterosex appeared to be ""painful, risky and coercive, particularly for women."""	1																								[]	[]	[]	[]
60dd619e24eb76732ae7934b	Medicine_tweet_29_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: These findings indicate that lung cancer cells utilize at least some steps of the gluconeogenic pathway to adapt to low-glucose conditions as a result of insufficient blood flow. In conclusion, this paper validates 1 H-NMR metabolic phenotyping of blood plasma as a complementary tool to discriminate between patients with lung cancer and controls. Our findings indicate that metabolic alterations can already be detected in an early stage.""><b>Finding:</b></span> In conclusion, this paper validates 1 H-NMR metabolic phenotyping of blood plasma as a complementary tool to discriminate between patients with lung cancer and controls."	1																								[]	[]	[]	[]
60dc54db60a4dca481ba3608	Causality Examples.html	Causality Examples																							I carefully went over the examples and the instructions.:::Yes		[]	[]	[]	[]
60dc54db60a4dca481ba3608	Medicine_110_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: When fruit DNA is added to the sensor-containing FD-CF pellets, only the sensors that are designed to open in the presence of each fruit's RNA will produce the fluorescent protein. The researchers tested their BioBits kits in the Chicago Public School system, and demonstrated that students and teachers were able to perform the experiments in the kits with the same success as trained synthetic biology researchers. ""We show that it is possible to use freeze-dried, cell-free extracts along with freeze-dried synthetic biology components to conduct innovative educational experiments in classrooms and other low-resource settings.""><b>Finding:</b></span> The researchers tested their BioBits kits in the Chicago Public School system, and demonstrated that students and teachers were able to perform the experiments in the kits with the same success as trained synthetic biology researchers."	1																								[]	[]	[]	[]
60dc54db60a4dca481ba3608	Medicine_409_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In addition, we demonstrated that these CD8 + CD28 − T cells reside within the liver and are more numerous in the liver of aged and HFD-fed mice. These suggest that T-cell senescence-mediated reprogramming of metabolic pathways may be associated with development of diabetes and its complications, as well as other aging-related diseases. • In conclusion, we identified a link between the numbers and secretion of effector molecules by senescent T cells, and blood glucose status, in humans and mice.""><b>Finding:</b></span> These suggest that T-cell senescence-mediated reprogramming of metabolic pathways may be associated with development of diabetes and its complications, as well as other aging-related diseases."				2																					[]	[]	[]	[{'start': 772, 'end': 782, 'span': 'associated', 'annotation': 'Correlation'}]
60dc54db60a4dca481ba3608	Medicine_tweet_30_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Acute hormonal responses were correlated with gains in lean body mass (LBM), muscle fibre cross-sectional area (CSA) and leg press strength. There were no significant correlations between the exercise-induced elevations (area under the curve-AUC) of GH, fT and IGF-1 and gains in LBM or leg press strength. Significant correlations were found for cortisol, usually assumed to be a hormone indicative of catabolic drive, AUC with change in LBM (r = 0.29, P \ 0.05) and type II fibre CSA (r = 0.35, P \ 0.01) as well as GH AUC and gain in fibre area (type I: r = 0.36, P = 0.006; type II: r = 0.28, P = 0.04, but not lean mass).""><b>Finding:</b></span> Acute hormonal responses were correlated with gains in lean body mass (LBM), muscle fibre cross-sectional area (CSA) and leg press strength."				2																					[]	[]	[]	[{'start': 839, 'end': 849, 'span': 'correlated', 'annotation': 'Correlation'}]
60dc54db60a4dca481ba3608	Experience.html	Experience					4									2		1									[]	[]	[]	[]
60dc54db60a4dca481ba3608	Medicine_tweet_30_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: More evidence for weak correlations between acute hormonal responses &amp; resistance training-induced gains in muscle mass ""><b>Finding:</b></span> More evidence for weak correlations between acute hormonal responses &amp; resistance training-induced gains in muscle mass "				2																					[]	[]	[]	[{'start': 329, 'end': 341, 'span': 'correlations', 'annotation': 'Correlation'}]
60dc54db60a4dca481ba3608	Medicine_456_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Even Alicia's narrative contains some of the apparently coercive features of anal sex that other women report in negative terms, despite Alicia reporting enjoying anal sex. Fourth, anal sex today appears to be a marker of (hetero)sexual achievement or experience, particularly for men. The society which our interviewees inhabit seems to reward men for sexual experience per se ('every hole's a goal') and, to some extent, rewards women for compliance with sexually 'adventurous' acts (enjoyment signifying not being naive, unrelaxed, etc), although women must balance this with the risk to their reputation.""><b>Finding:</b></span> Fourth, anal sex today appears to be a marker of (hetero)sexual achievement or experience, particularly for men."	1																								[]	[]	[]	[]
60dc54db60a4dca481ba3608	test_question_testing_Explicitly states: no relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Explicitly states: no relation. Do not mark any words or phrases.			4																						[]	[]	[]	[]
60dc54db60a4dca481ba3608	Medicine_110_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Titrating the amount of DNA template results in varying levels of fluorescent protein production, which are visible to the naked eye and under a blue or black light. We anticipate that the availability of our BioBits™ kits and the data reported here will encourage teaching and broaden participation in the field of synthetic biology. We observed that all proteins expressed with high soluble yields (between 160 and >1100 g ml −1 ) ( Fig.""><b>Finding:</b></span> We anticipate that the availability of our BioBits™ kits and the data reported here will encourage teaching and broaden participation in the field of synthetic biology."	1																								[]	[]	[]	[]
60dc54db60a4dca481ba3608	Medicine_409_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We also found that T-cell senescence is associated with systemic inflammation and alters hepatic glucose homeostasis. The rational modulation of T-cell senescence would be a promising avenue for the treatment or prevention of diabetes. Post a comment; thoughtful, considered opinions are valued.""><b>Finding:</b></span> The rational modulation of T-cell senescence would be a promising avenue for the treatment or prevention of diabetes."	1																								[]	[]	[]	[]
60dc54db60a4dca481ba3608	test_question_testing_Causation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Causation. Do not mark any words or phrases.		3																							[]	[]	[]	[]
60dc54db60a4dca481ba3608	Medicine_tweet_29_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Metabolic phenotyping of plasma could be used to detect lung cancer in Belgian cohort. ""><b>Finding:</b></span> Metabolic phenotyping of plasma could be used to detect lung cancer in Belgian cohort. "	1																								[]	[]	[]	[]
60dc54db60a4dca481ba3608	Consent.html	Consent																				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes			[]	[]	[]	[]
60dc54db60a4dca481ba3608	Medicine_tweet_79_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Tobacco control responsible for 30% of the increase in life expectancy in US in past 50 years. ""><b>Finding:</b></span> Tobacco control responsible for 30% of the increase in life expectancy in US in past 50 years. "				2																					[]	[]	[]	[{'start': 293, 'end': 304, 'span': 'responsible', 'annotation': 'Correlation'}]
60dc54db60a4dca481ba3608	Medicine_tweet_79_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Hence, 2.3 years (CR, 1.8-2.5) or 30% (CR, 23%-32%) of improved life expectancy for men is projected to be associated with tobacco control. In women, life expectancy at age 40 years increased 5.4 years (from 37.4 to 42.7 years), but without tobacco control, it would have been projected to increase by only 3.8 years (from 37.3 to 41.2 years). Tobacco control appears to be associated with 1.6 years (CR, 1.4-1.7) of the improvement in life expectancy for women or 29% (CR, 25%-32%) of the gain.""><b>Finding:</b></span> In women, life expectancy at age 40 years increased 5.4 years (from 37.4 to 42.7 years), but without tobacco control, it would have been projected to increase by only 3.8 years (from 37.3 to 41.2 years)."		3																							[{'start': 719, 'end': 729, 'span': ' increased', 'annotation': 'Causation'}]	[]	[]	[]
60dc54db60a4dca481ba3608	Medicine_456_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Whether in a marriage or a casual fling, sex should always be consensual with respectable boundaries. Findings revealed that for many, anal heterosex appeared to be ""painful, risky and coercive, particularly for women."" Meanwhile, male partners often talked of their expectations to coerce reluctant partners.""><b>Finding:</b></span> Findings revealed that for many, anal heterosex appeared to be ""painful, risky and coercive, particularly for women."""	1																								[]	[]	[]	[]
